trade_date,source_us_trade_date,us_risk_on,us_tech_strong,us_smallcap_strong,vix_stress,spy_return_20d,qqq_return_20d,iwm_return_20d,vix_return_20d,qqq_spy_relative_20d,iwm_spy_relative_20d
20240726,20240725,0,0,1,1,-0.013015343440083593,-0.04600620355142915,0.10268459731040336,3.5579044117647056,-0.03342590980728466,0.11722567314648336
20240729,20240726,0,0,1,1,-0.0035324047806430947,-0.038703515292456525,0.10967039493219843,3.3274745605920444,-0.03529578952747692,0.11360409536240024
20240730,20240729,0,0,1,1,0.0009922457829554254,-0.031746363048151816,0.09285819902410175,3.2042124542124535,-0.03270615628545637,0.09177488999356909
20240731,20240730,0,0,1,1,-0.0061246195034291295,-0.05061005976095623,0.106267707142502,3.515729265967588,-0.044759575627379755,0.11308492880644305
20240801,20240731,0,0,1,1,0.003278628804575412,-0.032670746231878156,0.10887656033287119,3.4599807135969147,-0.03583189555157573,0.1052528465139515
20240802,20240801,0,0,1,1,-0.01532296086751539,-0.06390518084066465,0.0730813060496458,3.8474088291746638,-0.04933822770555396,0.08977996175786385
20240805,20240802,0,0,1,1,-0.039196595990191874,-0.09555385359561441,0.04007567083188124,4.992351816443594,-0.05865638836230358,0.08250623019364722
20240806,20240805,0,0,1,1,-0.06825385391154004,-0.1246028873607592,-0.0003954913980621644,7.496592015579358,-0.06047680871638328,0.07282923873455482
20240807,20240806,0,0,1,1,-0.06057716526933188,-0.11700182815356497,0.014895729890764597,5.8417475728155335,-0.060063116200927746,0.08033964299125707
20240808,20240807,0,0,1,1,-0.07599942991520003,-0.13557738189915702,-0.006834833062890344,5.708171206225681,-0.06447826323147099,0.07485341361419517
20240809,20240808,0,0,1,1,-0.04641676250718807,-0.08915902669078934,-0.017989367761534147,5.138297872340425,-0.044822793127090255,0.029811130930107232
20240812,20240809,0,0,1,1,-0.04821514669904825,-0.08974980801099386,-0.03134090269306544,4.490157480314961,-0.04363870802093173,0.017729052892005992
20240813,20240812,0,0,0,1,-0.05032678574608662,-0.09023480802176753,-0.05796767806989278,4.311348205625606,-0.04202289974771334,-0.008045812190048074
20240814,20240813,0,0,0,1,-0.04039939099953982,-0.06801789096184063,-0.07404274265360644,3.843419788664746,-0.02878124472124799,-0.03505974395859357
20240815,20240814,0,0,0,1,-0.02368298200883412,-0.03952093322539796,-0.07005624296962876,3.3851162790697673,-0.016222139863086182,-0.047498159005986196
20240816,20240815,0,0,0,1,0.0007418666087650738,-0.010573734593005035,-0.027116311080523037,3.099457504520796,-0.011307212758186469,-0.027837525958309017
20240819,20240816,0,0,0,1,0.009690522596039974,-0.00044188199646499893,-0.019553587898911706,2.922810060711188,-0.010035158660748111,-0.028963439628769794
20240820,20240819,0,0,0,1,0.008942576399531221,-0.002176977939956859,-0.023105905851377728,3.0686813186813184,-0.011020998220898637,-0.03176442644067601
20240821,20240820,0,0,0,1,0.00888439452490175,-0.0007490324996879405,-0.044648070790100136,3.2631578947368425,-0.009548593552312967,-0.05306105001278272
20240822,20240821,1,1,0,0,0.035825804186759846,0.04126203116232907,-0.010970851503327883,-0.04675747103069727,0.005248205782860671,-0.04517811344430489
20240823,20240822,1,1,0,0,0.0330788804071247,0.03617954480982832,-0.03178129392029738,-0.014519056261343088,0.003001382044981682,-0.06278337071595297
20240826,20240823,1,1,0,0,0.03249210197634245,0.036784240879538466,-0.017126036928017174,-0.017956391620350676,0.0041570670564745615,-0.04805667647179401
20240827,20240826,1,0,0,0,0.02942580218811952,0.024660487173959966,-0.005772786722590517,-0.0002178174689609902,-0.004629100032300104,-0.03419244867953841
20240828,20240827,1,1,0,0,0.036088560885608745,0.04203003081765133,-0.0172080693714336,-0.050242769685454824,0.005734519380239167,-0.051440226510643505
20240829,20240828,1,0,0,0,0.013598155443800941,0.0005943914917103665,-0.02948271240954181,0.02875675675675682,-0.012829309013883128,-0.04250290672093804
20240830,20240829,1,0,0,0,0.028249940148431962,0.023930731410172656,0.010296426262812686,-0.09166501682835071,-0.00420054363206257,-0.01746026251460575
20240902,20240830,1,1,0,0,0.057759429536498264,0.061325905292479055,0.05341757610568654,-0.290044671346522,0.003371726742765757,-0.004104764570819652
20240903,20240830,1,1,0,0,0.057759429536498264,0.061325905292479055,0.05341757610568654,-0.290044671346522,0.003371726742765757,-0.004104764570819652
20240904,20240903,1,0,0,0,0.06706869225714174,0.06072995383237245,0.055143422354104965,-0.38643135457254185,-0.005940328369452241,-0.011175728413333696
20240905,20240904,1,0,0,0,0.05515656420568815,0.04796032125224681,0.042025440313111506,-0.21995175251880228,-0.006820071255357885,-0.012444716109463405
20240906,20240905,1,1,0,0,0.0596730035090427,0.060422752259815526,0.04926230319833658,-0.24245939675174,0.0007075284057349585,-0.009824446103875006
20240909,20240906,1,0,0,0,0.018298313389239595,0.001383712366371359,0.0048818212576733355,-0.11596029620293047,-0.01661065406911144,-0.013175404451876038
20240910,20240909,1,0,0,0,0.02517870879378603,0.008991807464310275,0.009783977525912979,-0.05969881678020794,-0.015789345984878245,-0.015016631867029506
20240911,20240910,1,0,0,0,0.029103456035404207,0.016128317603792963,0.018132942326490653,-0.059167275383491535,-0.012608196343638411,-0.010660263207332932
20240912,20240911,1,0,0,0,0.02283964283078732,0.013057200916598344,0.004567966533634671,-0.021618405394684737,-0.00956400349043518,-0.017863676310574395
20240913,20240912,1,0,0,0,0.028211494252873726,0.02266980744710745,0.023853299787110593,0.03818413237165874,-0.005389637089977195,-0.004238616753579283
20240918,20240917,0,0,1,1,0.006182877361019301,-0.01616556195067209,0.019563197026022383,0.1321179383299571,-0.022211110737946793,0.013298099148831177
20240919,20240918,1,0,1,0,0.004832647216753028,-0.018365052263357384,0.031783346654755684,0.08035520901017978,-0.02308613234687862,0.026821082607787705
20240920,20240919,1,0,1,0,0.01847954050872258,0.0017823834196890598,0.03949689037408333,0.017701002345915873,-0.016394199809544707,0.020636005957334058
20240923,20240920,1,0,1,0,0.02162813275322706,0.015983994945772295,0.037507023787225924,-0.02946593001841613,-0.005524649945028548,0.01554273078914381
20240924,20240923,1,0,0,0,0.01341326739366333,0.006333333333333302,0.0017242944005808614,0.03896386591205925,-0.0069862259436749286,-0.01153426086787357
20240925,20240924,1,1,0,0,0.01874141835624732,0.021100685824883225,0.00308459968246777,0.04052287581699354,0.002315864876135665,-0.015368785828932086
20240926,20240925,1,1,0,0,0.015100790654605012,0.019003272086584477,-0.004800219438602982,0.07601689264280931,0.003844427536563,-0.019604959700971758
20240927,20240926,1,1,0,0,0.025076123947698425,0.038442770764824497,0.007318420325876929,0.018915510718789275,0.013039662621005421,-0.017323302345033986
20240930,20240927,0,1,0,1,0.023497806035640778,0.034186036629413996,0.006946666057310091,0.1057105492589363,0.010442846609678869,-0.016171153353458534
20241008,20241007,0,1,1,1,0.039146428506066755,0.06081943405360213,0.04292977743668458,0.1004766444232601,0.02085654625084321,0.0036408236864720056
20241009,20241008,1,1,1,0,0.04442500774431024,0.06680329655954309,0.04450098411022041,0.07511645962732905,0.021426419943318065,7.274468281281976e-05
20241010,20241009,1,1,1,0,0.04097976263482561,0.05234518373095476,0.043748803369710876,0.095276707885668,0.010918003888338745,0.0026600332055222164
20241011,20241010,0,1,0,1,0.03047809833837123,0.04093233591141532,0.024762534851850093,0.11789946873722923,0.010145036163215382,-0.00554651621974056
20241014,20241011,0,1,0,1,0.03126278891834677,0.037909706736231064,0.020430752202186042,0.10821889731502354,0.00644541613380234,-0.010503662919440826
20241015,20241014,1,1,0,0,0.038163598891336914,0.05126362944806018,0.02426359082762719,0.05909829406986189,0.012618464537490048,-0.013389034328070704
20241016,20241015,1,1,0,0,0.029676594384357102,0.03666392109653849,0.016681099311790737,0.07057654075546727,0.0067859430332679604,-0.012620948308858404
20241017,20241016,1,1,0,0,0.037228357677235424,0.041298998812150156,0.03321941216678059,0.06916599839615056,0.003924537065328915,-0.003865055829588404
20241018,20241017,1,0,0,0,0.019913131808469764,0.016323237338629504,0.009599499933026667,0.09911986588432531,-0.003519804145941885,-0.010112265009427857
20241021,20241018,1,0,0,0,0.028754949406071262,0.02493574330486692,0.018414045222728825,0.07969639468690715,-0.003712454655415587,-0.010051863360961422
20241022,20241021,1,1,0,0,0.024505415415942533,0.02562934746604828,0.0060699402065591546,0.07584328514561078,0.0010970484227741384,-0.017994512212410996
20241023,20241022,1,1,0,0,0.021039733940136696,0.021818406576426197,0.0005878894767783471,0.07097989949748751,0.0007626271636702597,-0.020030409966942164
20241024,20241023,0,0,0,1,0.013946389727036879,0.005228273846280551,0.0071202168220865225,0.10968808097500515,-0.00859820200464756,-0.00673228187812569
20241025,20241024,1,0,0,0,0.012126507076708037,0.005822624471366833,0.003975325565455767,0.08931518151815188,-0.006228354421374149,-0.008053520438660366
20241028,20241025,1,1,0,0,0.013246539625876963,0.01760657421674372,-0.006535651068851345,0.0898876404494382,0.00430303427680756,-0.01952357093865098
20241029,20241028,1,1,0,0,0.012322225320691604,0.015018337533550419,0.007107610122685681,0.06270161290322585,0.0026632944979596562,-0.0051511416696933265
20241030,20241029,1,1,0,0,0.023126165101473806,0.03925031686994829,0.01766946624443544,-0.017780273254725865,0.015759690562576534,-0.005333358722672488
20241031,20241030,1,1,0,0,0.019600604718208237,0.02994086523498285,0.017693827841352983,0.019920318725099584,0.01014148134958437,-0.0018701213671624695
20241101,20241031,1,1,1,0,0.0014441196153709424,0.004692788471521547,0.007541757275713712,0.050462878925394694,0.00324398415500049,0.006088844640362634
20241104,20241101,0,1,1,0,-0.0033858075325492454,0.00022572437002388313,-0.0007757243896875377,0.0726415094339623,0.0036238013966383154,0.002618950404869702
20241105,20241104,1,1,1,0,0.0035399788657977105,0.008110350549678458,0.012233822379616344,-0.056306306306306286,0.004554249736065552,0.008663176053677946
20241106,20241105,1,0,1,0,0.006158731266465489,0.005947271612507521,0.03056347090725242,-0.06932659324787871,-0.00021016530233930464,0.024255357412709788
20241107,20241106,1,1,1,0,0.024084277644938812,0.025205312785156586,0.08786572502980827,-0.13492504164353136,0.0010946707850996162,0.062281443800256575
20241108,20241107,1,1,1,0,0.033811813306024785,0.042530299031648955,0.09006225501498744,-0.1758362273807348,0.008433339233901327,0.05441071671359543
20241111,20241108,1,1,1,0,0.03210945857344982,0.04211934490027569,0.0761999457651632,-0.17199926021823553,0.0096984735908352,0.04271880935250216
20241112,20241111,1,1,1,0,0.024712486308871684,0.03284422110552776,0.08439140383148636,-0.14381591562799612,0.00793562575386142,0.05823967046364853
20241113,20241112,1,1,1,0,0.029528441822760376,0.04494244677600068,0.06450889855202413,-0.17325905292479105,0.014971907843507548,0.03397716401824846
20241114,20241113,1,1,1,0,0.025571011506096752,0.04347028986983359,0.03691452765281822,-0.1835739733733358,0.017452987811590992,0.011060683287121176
20241115,20241114,1,1,1,0,0.018888984287799504,0.03550127226463107,0.025738545904829158,-0.17102001906577702,0.01630431600793436,0.006722578929261536
20241118,20241115,1,1,1,0,0.0019842966865666334,0.004246971504843433,0.012541546643031198,-0.09021675454012879,0.002258193891620186,0.010536342726503944
20241119,20241118,1,1,1,0,0.007744632729640433,0.00928505106778088,0.03075191355245388,-0.1258033106134372,0.0015285800470781208,0.022830467239001395
20241120,20241119,1,1,1,0,0.011965987794006594,0.015122187273167276,0.04234836843532497,-0.09325513196480928,0.003118879010984399,0.0300231243023783
20241121,20241120,1,1,1,0,0.021643973079118917,0.03032598902449024,0.053320561941251565,-0.10591958302308258,0.008498083651591992,0.031005506513842596
20241122,20241121,1,1,1,0,0.024911953594364933,0.025714982125446983,0.06699435645366836,-0.09770876727892452,0.0007835097720010342,0.04105952975933236
20241125,20241122,1,0,1,0,0.02844363083724799,0.021137850278607928,0.09082187400063968,-0.17236389943931996,-0.007103724831950653,0.060653050194506175
20241126,20241125,1,0,1,0,0.028751958404352296,0.02258780783205494,0.08963409152207147,-0.16752039461202806,-0.0059918725033177855,0.05918057566777368
20241127,20241126,1,0,1,0,0.03245268748818253,0.018294145873320566,0.08514476413817973,-0.16901676829268286,-0.013713501632029224,0.05103582690863062
20241128,20241127,1,0,1,0,0.03244771641868249,0.017970103549699967,0.08810513005780352,-0.19177827380952372,-0.014022611158657106,0.05390821516094135
20241129,20241127,1,0,1,0,0.03244771641868249,0.017970103549699967,0.08810513005780352,-0.19177827380952372,-0.014022611158657106,0.05390821516094135
20241202,20241129,1,0,1,0,0.059633511536297146,0.05350831869381012,0.11071822189566505,-0.264040089856575,-0.005780482379805552,0.04820979121857283
20241203,20241202,1,1,1,0,0.057071308489773154,0.05715692509693682,0.10398209882181031,-0.2559366754617415,8.099416423101857e-05,0.04437807549526451
20241204,20241203,1,1,1,0,0.05984450957336662,0.06349663587168997,0.09059930028624663,-0.22764824674132544,0.00344590764525754,0.029018210157318425
20241205,20241204,1,1,1,0,0.05368475810646767,0.06308283049917729,0.07429871114480657,-0.17885548011639185,0.008919244888384137,0.0195636815278446
20241206,20241205,1,1,0,0,0.02642799133730378,0.03210174453103365,0.0036253267009527246,-0.09242618741976893,0.005527668030893995,-0.022215552214863155
20241209,20241206,1,1,0,0,0.02048320209533072,0.02519764770027666,0.010787714696674833,-0.0738522954091817,0.004619816960500511,-0.009500878974537108
20241210,20241209,1,1,0,0,0.01084939567695864,0.016026763138444755,-0.0016378296657147962,-0.04199240562876927,0.005121799037154151,-0.012353200581685986
20241211,20241210,1,1,0,0,0.00674727770726169,0.013155846177798525,-0.020686801820438583,-0.04904815229563264,0.00636561787892953,-0.027250214761124325
20241212,20241211,1,1,0,0,0.017691405595577248,0.033163712932093414,0.0013054830287206887,-0.05368373764600176,0.01520333890160086,-0.016101071972074887
20241213,20241212,1,1,0,0,0.011955993904787299,0.027818448023426035,-0.0018289311386160412,-0.024575103353238426,0.015675043395346533,-0.01362205977970643
20241216,20241213,1,1,0,0,0.01830285666132969,0.0429338103756709,0.004871949642148765,-0.0225390984360625,0.02418823982788143,-0.013189501464442865
20241217,20241216,1,1,0,0,0.03591976099018357,0.08377469440360863,0.026085434173669597,-0.07233311869499903,0.04619559855454747,-0.00949332871796349
20241218,20241217,1,1,0,0,0.02744197908696755,0.07155713771449146,0.009347835582929287,-0.01336600579193592,0.04293688551321084,-0.017610866474540576
20241219,20241218,0,1,0,1,-0.006810096561070567,0.025841179041036222,-0.04244894419633172,0.1151358344113842,0.03287515860667867,-0.03588321579977949
20241220,20241219,0,1,0,1,-0.007451312447078751,0.02186139873203885,-0.04793660416576451,0.1688528003331251,0.02953276906887692,-0.04078922497847448
20241223,20241220,0,1,0,0,-0.004244782454899121,0.02709018178937761,-0.053403855997270155,0.009024134312696663,0.03146854135650834,-0.0493686326480578
20241224,20241223,0,1,0,0,-0.0013769709996472868,0.03376895549536374,-0.07270595133391977,-0.0301573426573426,0.035194388146839284,-0.07142733370136145
20241225,20241224,1,1,0,0,0.006309306645691404,0.04613198049704903,-0.07842409240924098,-0.03646308113035557,0.03957299568668171,-0.08420214192132669
20241226,20241224,1,1,0,0,0.006309306645691404,0.04613198049704903,-0.07842409240924098,-0.03646308113035557,0.03957299568668171,-0.08420214192132669
20241227,20241226,1,1,0,0,0.0011487555148590456,0.039838212483556124,-0.06208960186185686,-0.02430635175418483,0.03864506323917927,-0.06316579532099043
20241230,20241227,0,1,0,0,-0.006379105923216999,0.034157925984563464,-0.07702842913467522,0.022554660529344073,0.040797282091622256,-0.07110289611723764
20241231,20241230,0,1,0,0,-0.023782258733714978,0.011515674657668562,-0.08760904618183318,0.06903028880018769,0.036157848704529094,-0.06538171224518674
20250102,20241231,0,1,0,0,-0.02907410168480684,-0.00787905839430214,-0.08599793174767323,0.08274231678486998,0.021829722873067503,-0.05862839806997
20250103,20250102,0,1,0,1,-0.03190872812173995,-0.012846557161375172,-0.07869849602133072,0.1133824578084146,0.019690468775099168,-0.04833197990599658
20250106,20250103,0,1,0,0,-0.025853273211993377,-0.00894392844857228,-0.06832994312756857,0.041814316087881,0.017358108689822682,-0.04360397540484562
20250107,20250106,0,1,0,0,-0.01862657831404735,0.005231789348613569,-0.05695564516129037,0.034889203206034836,0.024311202173860957,-0.039056556862315905
20250108,20250107,0,1,0,1,-0.0315559138546585,-0.0214633034493239,-0.06784413845059223,0.11135057471264376,0.01042146939582822,-0.037470645042988915
20250109,20250108,0,1,0,0,-0.02512072501157625,-0.013610781423484819,-0.06738737222899926,0.0804383306131966,0.011806532237776945,-0.04335577573738547
20250110,20250108,0,1,0,0,-0.02512072501157625,-0.013610781423484819,-0.06738737222899926,0.0804383306131966,0.011806532237776945,-0.04335577573738547
20250113,20250110,0,1,0,1,-0.037010617120106115,-0.025758739915482165,-0.08394592310942106,0.16462552991050394,0.01168432114066964,-0.04873917285458684
20250114,20250113,0,0,0,1,-0.04291640601850333,-0.045969202898550665,-0.08630188837952646,0.15167339188226925,-0.00318968677265441,-0.04533092264233496
20250115,20250114,0,0,0,1,-0.03663561299290119,-0.04068376068376067,-0.06374637804670191,0.11655286084294803,-0.004202093979657984,-0.028141755517895217
20250116,20250115,0,0,0,0,-0.01891726386521253,-0.026068271351290084,-0.03874372506114043,0.024705882352941133,-0.007288893405922869,-0.020208755557190816
20250117,20250116,0,0,0,0,-0.024967451671912833,-0.046620956203429986,-0.042441562873229755,0.00925497454881996,-0.022207981229597773,-0.017921567060792287
20250120,20250117,0,0,0,0,-0.01110394016118077,-0.02624113475177292,-0.024278357207772494,-0.0074508918491758,-0.015307164428443043,-0.01332234759711659
20250121,20250117,0,0,0,0,-0.01110394016118077,-0.02624113475177292,-0.024278357207772494,-0.0074508918491758,-0.015307164428443043,-0.01332234759711659
20250122,20250121,1,0,1,0,0.02860407996179304,0.016128719964373373,0.040527078427820884,-0.18580819798917247,-0.012128437209662724,0.011591436100925279
20250123,20250122,1,0,1,0,0.03470397543081383,0.03372425462395712,0.03834258164286353,-0.23851086569291058,-0.000946860967117491,0.0035165673452974833
20250124,20250123,1,0,1,0,0.03146409540725714,0.026954073959819524,0.03339041095890427,-0.12791181364392679,-0.004372446377454264,0.0018675546344504301
20250127,20250124,1,0,1,0,0.02233096235013199,0.012928643831162656,0.03288017704710722,-0.05948625506985128,-0.009196941954448201,0.01031878626929661
20250205,20250204,1,0,0,0,0.016606132274685326,0.01135793898723425,0.011139330749008636,-0.009297052154195073,-0.005162464715521509,-0.005377502015893376
20250206,20250205,1,0,1,0,0.01488175221714605,0.004403858618980516,0.021735257438090017,-0.02505694760820054,-0.010324250658044654,0.0067530086199421024
20250207,20250206,1,0,0,0,0.030052834548018437,0.02799021701153004,0.02662535919540243,-0.08360267183796588,-0.0020024385811173717,-0.003327475288313786
20250210,20250207,1,0,1,0,0.01913518465113917,0.014846585285384295,0.019349600829912994,-0.051359516616314216,-0.004208077034670077,0.00021039032113034928
20250211,20250210,1,1,1,0,0.04196454719288889,0.04349454839409295,0.04699534197297428,-0.1334681496461072,0.0014683812470643876,0.004828182296258143
20250212,20250211,1,1,0,0,0.041142778513562295,0.044366642930611544,0.03889528193325664,-0.11582852431986823,0.003096467154728,-0.0021586823888981588
20250213,20250212,1,1,0,0,0.03636269946237469,0.04597291518175339,0.017749863462588777,-0.09595107549557158,0.009273023550889992,-0.017959770271007924
20250214,20250213,1,1,0,0,0.02859408212152914,0.037158892974646696,0.009373326191751463,-0.0342135476463834,0.008326716050564897,-0.018686434487484083
20250217,20250214,1,1,0,0,0.030525319451017552,0.04886177594137364,0.0065927212793441825,-0.037138927097661534,0.01779331001796658,-0.02322368768622085
20250218,20250214,1,1,0,0,0.030525319451017552,0.04886177594137364,0.0065927212793441825,-0.037138927097661534,0.01779331001796658,-0.02322368768622085
20250219,20250218,1,1,0,0,0.02327721811305583,0.03379077701537159,0.007761908986072985,-0.049135577797998264,0.010274399464988537,-0.015162371303050759
20250220,20250219,1,1,0,0,0.016383384462316464,0.028048780487804903,-0.014622046216110296,-0.01994775587746367,0.011477358055847597,-0.030505644968634837
20250221,20250220,1,1,0,0,0.006496932919991982,0.010761791875976146,-0.017652985238074348,-0.02947368421052632,0.004237329311686189,-0.023994030551095613
20250224,20250221,0,1,0,0,-0.016088560885608727,-0.012316010814058198,-0.05027689355949938,0.05723825423324591,0.003834237433956833,-0.03474736781662291
20250225,20250224,0,0,0,0,-0.017698241689557026,-0.018427959141287253,-0.054484236302418165,0.07091518926689022,-0.0007428648534492099,-0.03744877203124719
20250226,20250225,0,1,0,0,-0.008558986936283097,-0.0017308103693043364,-0.04896247240618101,0.014610024724657222,0.006887123365896031,-0.04075228373400097
20250227,20250226,0,1,0,0,-0.016508965791040886,-0.013893946072325192,-0.04882028665931637,0.025104602510460206,0.002658915666495121,-0.03285370150248923
20250228,20250227,0,0,0,0,-0.027849321214336697,-0.03947545264289698,-0.061176678601423395,0.08529480307620618,-0.011959186659297183,-0.03428209033265972
20250303,20250228,0,0,0,0,-0.0179492264974217,-0.02844852308574697,-0.06073600840152271,0.07380506091846284,-0.01069119527382334,-0.043568808312729024
20250304,20250303,0,0,0,1,-0.02999235651856047,-0.04832564284209917,-0.07815259625574,0.11718041704442439,-0.018900146248063465,-0.04964934045707958
20250305,20250304,0,0,0,1,-0.03498000903357479,-0.04354287699523263,-0.07778224545413936,0.12247614821388964,-0.008873254483653392,-0.04435373030738987
20250306,20250305,0,0,0,1,-0.03110771378244548,-0.04282418441474256,-0.08134667077953561,0.10894941634241251,-0.01209264517734665,-0.05185195270076637
20250307,20250306,0,0,0,1,-0.052149879183079006,-0.07336053905286144,-0.10514385353095035,0.25537383177570105,-0.022377651702467083,-0.05590965616188093
20250310,20250307,0,0,0,1,-0.05013854070457857,-0.07139350453172211,-0.0992783730592609,0.20456148600987523,-0.022376909410462553,-0.051733683763875216
20250311,20250310,0,0,0,1,-0.06689748156532438,-0.09598026466763543,-0.11163716814159286,0.2848043676069152,-0.0311678326097532,-0.04794723590642702
20250312,20250311,0,0,0,1,-0.08089608993965458,-0.10892772791686345,-0.11571667694476262,0.3288214702450407,-0.03049887795099071,-0.03788536489070293
20250313,20250312,0,0,0,1,-0.07672101898200911,-0.09672531676736296,-0.10899424014178105,0.25804195804195795,-0.0216665798709047,-0.03495500474210744
20250314,20250313,0,0,0,1,-0.08608459294616821,-0.11349611962899864,-0.11412217154100712,0.3128061581525543,-0.02999350538491985,-0.030678527113601306
20250317,20250314,0,0,0,1,-0.07695209354960408,-0.10494495241649549,-0.10281241708676037,0.22515454113171662,-0.030326550411168496,-0.028016231179812556
20250318,20250317,0,0,0,1,-0.06978842053468925,-0.1029081111214345,-0.09080851440456705,0.17880952380952375,-0.03560447033542913,-0.0225971105218451
20250319,20250318,0,0,0,1,-0.08253610034505887,-0.12019578397018738,-0.10562915364640646,0.21531100478468912,-0.041047591779134196,-0.025170530753344078
20250320,20250319,0,0,0,1,-0.07472305157195758,-0.10867067022538557,-0.08859250099368454,0.19166464744366363,-0.03668914340846996,-0.014989511459557958
20250321,20250320,0,0,0,1,-0.07354434942167176,-0.10790536641661863,-0.08561491126371168,0.16485900216919736,-0.03708867982347286,-0.013028753005613347
20250324,20250321,0,0,0,0,-0.059939327266059994,-0.08599452554744536,-0.06432506887052347,0.08504398826979487,-0.027716507069283303,-0.004665381428741955
20250325,20250324,0,0,1,0,-0.03873009494147783,-0.05618712370400292,-0.034084077140082214,0.016778523489932917,-0.018160382084844606,0.004833208422469815
20250326,20250325,0,0,0,0,-0.03160339256865907,-0.038689316605626245,-0.035792210203797414,0.014621178555604741,-0.00731717147973332,-0.004325518700699638
20250327,20250326,0,0,0,0,-0.043647189423756116,-0.058652052238805874,-0.04678227002967361,0.06439909297052138,-0.015689672941943678,-0.003278163216803298
20250328,20250327,0,0,0,0,-0.030715323476625755,-0.037279868870809696,-0.03663072649371424,0.013098561305561418,-0.006772566979733496,-0.006102854156640358
20250331,20250328,0,0,0,1,-0.06482883974553166,-0.07719857527992602,-0.06615420451898446,0.12197250709142482,-0.013227242306134035,-0.0014172429922798546
20250401,20250331,0,0,0,0,-0.04176302310841595,-0.05659390403379938,-0.04449659929111982,0.044228038141610915,-0.015477258009279904,-0.002852714149657709
20250402,20250401,0,0,0,0,-0.027545678327497103,-0.04611038240339027,-0.03347543842650902,0.017592409567108058,-0.019090566684884513,-0.006097726100711465
20250403,20250402,0,0,1,0,-0.03179775666312212,-0.0515129180693612,-0.027869717465342725,0.03384932920536632,-0.020362647930138422,0.004057044098804585
20250407,20250404,0,0,1,1,-0.12265592443394913,-0.1405477947904593,-0.12022335518329685,0.46105797384345104,-0.02039321955296336,0.0027726513672334807
20250408,20250407,0,0,0,1,-0.10025330907274621,-0.10373786305079014,-0.10569308163570257,0.31639518413597734,-0.0038728166640468187,-0.00604589338066952
20250409,20250408,0,0,0,1,-0.10692185926032516,-0.11776929601357089,-0.12916562889165628,0.5001756234632948,-0.012146122784128965,-0.02490685710088958
20250410,20250409,0,0,0,1,-0.018340580099128645,-0.022896921915625312,-0.05678766782695166,0.2560681860292757,-0.004641469051411717,-0.0391654039561965
20250411,20250410,0,1,0,1,-0.04867433172536351,-0.047316052440534606,-0.08273599192327097,0.4072494669509594,0.0014277752930731413,-0.035804416230756364
20250414,20250411,0,0,0,1,-0.051296174552690754,-0.052662302464245636,-0.09133027749026557,0.49660392004657483,-0.0014399941002776195,-0.04219873670130825
20250415,20250414,0,0,0,1,-0.04942255135325746,-0.05238519377757522,-0.09209053297639325,0.37406584528378106,-0.0031166765301821053,-0.04488638109801424
20250416,20250415,0,1,0,1,-0.041727567644647245,-0.03487587979938467,-0.08095074061315888,0.34488188976377954,0.007150041693698261,-0.040931129441034164
20250417,20250416,0,0,0,1,-0.07312256449138654,-0.07633762398885391,-0.10369724281630088,0.49166327775518504,-0.0034686997161639255,-0.032986754400960105
20250418,20250417,0,0,0,1,-0.06910820704168075,-0.07336310144806568,-0.09060762703598957,0.4761018001241466,-0.004570772283707836,-0.023095509227753386
20250421,20250417,0,0,0,1,-0.06910820704168075,-0.07336310144806568,-0.09060762703598957,0.4761018001241466,-0.004570772283707836,-0.023095509227753386
20250422,20250421,0,0,0,1,-0.08883293733820352,-0.09926378837035177,-0.10329260513273464,0.5908523908523908,-0.011447792023645542,-0.015869392548376382
20250423,20250422,0,0,0,1,-0.08157399665551845,-0.09411812660498109,-0.10241309968399892,0.5608360836083608,-0.013658291363465969,-0.02269001852364161
20250424,20250423,0,0,0,1,-0.06957911931324523,-0.07883111093097717,-0.08401540683678377,0.4930131004366811,-0.009943877883418772,-0.01551586795094595
20250425,20250424,0,1,0,1,-0.0385163298686223,-0.035158346752549585,-0.056082494284741435,0.4030677460587986,0.0034925014541473676,-0.018269852064901837
20250428,20250425,0,1,0,1,-0.02899061860760399,-0.01881151114986923,-0.051268266458139866,0.3425180161085206,0.01048301659365869,-0.022942773033346464
20250429,20250428,0,1,0,1,-0.008656372601950735,0.007399667334840432,-0.027488151658767723,0.23842862699338774,0.016196240630439007,-0.01899621739259494
20250430,20250429,0,1,0,1,-0.009063444108761254,0.014096221103812923,-0.017043460825103995,0.22440256460073837,0.023371491418786805,-0.008053004674114184
20250506,20250505,1,1,0,0,0.11524303356554788,0.1496675893723236,0.09796346376731613,-0.16993987975951896,0.030867313016712306,-0.01549399483176983
20250507,20250506,1,1,0,0,0.10789484119116532,0.1362316788217801,0.09590643274853794,-0.1318090114324142,0.02557719070173503,-0.01082089021168997
20250508,20250507,1,1,0,0,0.1302570093457942,0.16161130606162577,0.12927582656446623,-0.2644579723718099,0.027740855802327324,-0.0008681059026529603
20250509,20250508,1,1,1,0,0.029966096751850024,0.04783261802575112,0.06062842682412484,-0.10842307124944695,0.017346708139467815,0.029770232407623
20250512,20250509,1,1,1,0,0.07579396850813991,0.09366175086288053,0.10511254196246766,-0.24305555555555558,0.016608925944731734,0.027252963218398873
